state_code,state_name,lga_code,lga_name,ward_code,ward_name,estimate_hh_Ward,estimate_Ind_Ward,SSID,SITE NAME,location_type,Year,idp_category,majority_stateoforigin,state_orig,majority_lgaoforigin,lga_orig,reason_insurgency_YesNo,reason_insurg_hh,reason_insurg_ind,reason_clash_YesNo,reason_clash_hh,reason_clash_ind,reason_disaster_YesNo,reason_disaster_hh,reason_disaster_ind,reason_others_YesNo,reason_others_hh,reason_others_ind
BA,BAUCHI,BA13,KIRFI,BA1305,DEWU CENTRAL,4,33,,,Host Community,2014,1,BO,BORNO,BO02,ASKIRA / UBA,1,4,33,2,,,2,,,2,,
BA,BAUCHI,BA13,KIRFI,BA1306,DEWU EAST,3,24,,,Host Community,2014,2,YB,YOBE,YB07,GUJBA,1,3,24,2,,,2,,,2,,
BA,BAUCHI,BA13,KIRFI,BA1308,SHANGO,11,71,,,Host Community,2013,1,BO,BORNO,BO07,DAMBOA,1,11,71,2,,,2,,,2,,
BA,BAUCHI,BA13,KIRFI,BA1309,TUBULE,8,53,,,Host Community,2014,1,BO,BORNO,BO07,DAMBOA,1,8,53,2,,,2,,,2,,
BA,BAUCHI,BA13,KIRFI,BA1310,WANKA,12,97,,,Host Community,2014,1,BO,BORNO,BO07,DAMBOA,1,12,97,2,,,2,,,2,,
BA,BAUCHI,BA14,MISAU,BA1405,AJILIN/GUGULIN,30,135,,,Host Community,2013,1,BO,BORNO,BO03,BAMA,1,30,135,2,,,2,,,2,,
BA,BAUCHI,BA14,MISAU,BA1402,BETI,33,120,,,Host Community,2013,1,BO,BORNO,BO17,KUKAWA,1,33,120,2,,,2,,,2,,
BA,BAUCHI,BA14,MISAU,BA1410,GWARAM,18,90,,,Host Community,2014,1,BO,BORNO,BO17,KUKAWA,1,18,90,2,,,2,,,2,,
BA,BAUCHI,BA14,MISAU,BA1407,HARDAWA,32,174,,,Host Community,2014,1,BO,BORNO,BO17,KUKAWA,1,32,174,2,,,2,,,2,,
BA,BAUCHI,BA14,MISAU,BA1403,JARKASA,29,127,,,Host Community,2014,1,BO,BORNO,BO03,BAMA,1,29,127,2,,,2,,,2,,
BA,BAUCHI,BA14,MISAU,BA1404,KUKADI/GUNDARI,202,796,,,Host Community,2013,1,YB,YOBE,YB07,GUJBA,1,202,796,2,,,2,,,2,,
BA,BAUCHI,BA14,MISAU,BA1408,SARMA/AKUYAM,89,312,,,Host Community,2013,1,YB,YOBE,YB07,GUJBA,1,89,312,2,,,2,,,2,,
BA,BAUCHI,BA14,MISAU,BA1409,SIRKO,21,101,,,Host Community,2014,1,YB,YOBE,YB07,GUJBA,1,21,101,2,,,2,,,2,,
BA,BAUCHI,BA14,MISAU,BA1406,TOFU,41,161,,,Host Community,2013,1,YB,YOBE,YB07,GUJBA,1,41,161,2,,,2,,,2,,
BA,BAUCHI,BA14,MISAU,BA1401,ZADAWA,37,148,,,Host Community,2013,1,YB,YOBE,YB03,DAMATURU,1,37,148,2,,,2,,,2,,
BA,BAUCHI,BA15,NINGI,BA1505,BALMA,16,86,,,Host Community,2013,1,YB,YOBE,YB03,DAMATURU,1,7,53,1,9,33,2,,,2,,
BA,BAUCHI,BA15,NINGI,BA1510,BASHE,26,142,,,Host Community,2014,1,BO,BORNO,BO02,ASKIRA / UBA,1,18,98,1,8,44,2,,,2,,
BA,BAUCHI,BA15,NINGI,BA1508,BURRA / KYATA,93,543,,,Host Community,2013,1,BO,BORNO,BO05,BIU,1,39,206,1,54,337,2,,,2,,
BA,BAUCHI,BA15,NINGI,BA1502,DINGIS,49,307,,,Host Community,2013,1,BO,BORNO,BO17,KUKAWA,1,29,185,1,20,122,2,,,2,,
BA,BAUCHI,BA15,NINGI,BA1504,JANGU,32,187,,,Host Community,2013,1,BA,BAUCHI,BA18,TORO,1,14,73,1,18,114,2,,,2,,
BA,BAUCHI,BA15,NINGI,BA1506,KUDU / YAMMA,63,329,,,Host Community,2013,2,PL,PLATEAU,PL01,BARIKIN LADI,1,28,106,1,35,223,2,,,2,,
BA,BAUCHI,BA15,NINGI,BA1511,KURMI,82,387,,,Host Community,2013,1,YB,YOBE,YB14,POTISKUM,1,82,387,2,,,2,,,2,,
BA,BAUCHI,BA15,NINGI,BA1503,NASARU,120,517,,,Host Community,2013,1,BA,BAUCHI,BA15,NINGI,1,69,313,1,51,204,2,,,2,,
BA,BAUCHI,BA15,NINGI,BA1501,NINGI,134,856,,,Host Community,2013,1,BA,BAUCHI,BA15,NINGI,1,72,448,1,62,408,2,,,2,,
BA,BAUCHI,BA15,NINGI,BA1509,SAMA,67,430,,,Host Community,2014,1,BO,BORNO,BO17,KUKAWA,1,15,87,1,52,343,2,,,2,,
BA,BAUCHI,BA15,NINGI,BA1507,TIFFI / GUDA,36,229,,,Host Community,2013,1,BO,BORNO,BO17,KUKAWA,1,23,157,1,13,72,2,,,2,,
BA,BAUCHI,BA16,SHIRA,BA1601,ANDUBUN,14,72,,,Host Community,2014,2,TR,TARABA,TR06,IBI,1,3,14,1,11,58,2,,,2,,
BA,BAUCHI,BA16,SHIRA,BA1606,BELI/GAGIDABA,20,109,,,Host Community,2015,1,BO,BORNO,BO24,MONGUNO,1,20,109,2,,,2,,,2,,
BA,BAUCHI,BA16,SHIRA,BA1603,BUKUL/BANGIRE,10,56,,,Host Community,2014,2,TR,TARABA,TR14,WUKARI,1,2,13,1,8,43,2,,,2,,
BA,BAUCHI,BA16,SHIRA,BA1604,DISINA,16,87,,,Host Community,2014,1,BO,BORNO,BO17,KUKAWA,1,16,87,2,,,2,,,2,,
BA,BAUCHI,BA16,SHIRA,BA1605,FAGGO,30,190,,,Host Community,2014,1,BO,BORNO,BO21,MAIDUGURI M. C.,1,30,190,2,,,2,,,2,,
BA,BAUCHI,BA16,SHIRA,BA1607,KILBORI,10,39,,,Host Community,2014,2,TR,TARABA,TR06,IBI,1,3,11,1,7,28,2,,,2,,
BA,BAUCHI,BA16,SHIRA,BA1602,SAMBUWAL,8,61,,,Host Community,2014,1,BO,BORNO,BO17,KUKAWA,1,8,61,2,,,2,,,2,,
BA,BAUCHI,BA16,SHIRA,BA1608,SHIRA,50,419,,,Host Community,2014,1,BO,BORNO,BO03,BAMA,1,40,382,1,10,37,2,,,2,,
BA,BAUCHI,BA16,SHIRA,BA1609,TSAFI,8,58,,,Host Community,2014,1,YB,YOBE,YB07,GUJBA,1,8,58,2,,,2,,,2,,
BA,BAUCHI,BA16,SHIRA,BA1610,TUMFAFI,5,20,,,Host Community,2014,1,BO,BORNO,BO17,KUKAWA,1,5,20,2,,,2,,,2,,
BA,BAUCHI,BA16,SHIRA,BA1611,ZUBO,2,19,,,Host Community,2014,1,BO,BORNO,BO09,GUBIO,1,2,19,2,,,2,,,2,,
BA,BAUCHI,BA17,TAFAWA BALEWA,BA1707,BALL,107,444,,,Host Community,2013,2,PL,PLATEAU,PL16,SHENDAM,2,,,1,107,444,2,,,2,,
BA,BAUCHI,BA17,TAFAWA BALEWA,BA1708,BULA,171,1130,,,Host Community,2013,2,BA,BAUCHI,BA17,TAFAWA BALEWA,2,,,1,171,1130,2,,,2,,
BA,BAUCHI,BA17,TAFAWA BALEWA,BA1711,BUNUNU,296,1489,,,Host Community,2013,2,BA,BAUCHI,BA17,TAFAWA BALEWA,2,,,1,296,1489,2,,,2,,
BA,BAUCHI,BA17,TAFAWA BALEWA,BA1709,DAJIN,181,750,,,Host Community,2013,2,BA,BAUCHI,BA17,TAFAWA BALEWA,2,,,1,181,750,2,,,2,,
BA,BAUCHI,BA17,TAFAWA BALEWA,BA1701,"KARDAM ""A""",101,509,,,Host Community,2013,2,BA,BAUCHI,BA17,TAFAWA BALEWA,2,,,1,101,509,2,,,2,,
BA,BAUCHI,BA17,TAFAWA BALEWA,BA1702,"KARDAM ""B""",309,1650,,,Host Community,2013,2,PL,PLATEAU,PL04,JOS EAST,2,,,1,309,1650,2,,,2,,
BA,BAUCHI,BA17,TAFAWA BALEWA,BA1704,LERE  SOUTH,95,661,,,Host Community,2013,1,BO,BORNO,BO07,DAMBOA,1,55,571,1,40,90,2,,,2,,
BA,BAUCHI,BA17,TAFAWA BALEWA,BA1703,LERE NORTH,75,532,,,Host Community,2014,2,PL,PLATEAU,PL01,BARIKIN LADI,2,,,1,75,532,2,,,2,,
BA,BAUCHI,BA17,TAFAWA BALEWA,BA1705,TAPSHIN,57,371,,,Host Community,2013,2,PL,PLATEAU,PL16,SHENDAM,2,,,1,57,371,2,,,2,,
BA,BAUCHI,BA17,TAFAWA BALEWA,BA1706,WAI,86,435,,,Host Community,2013,1,YB,YOBE,YB14,POTISKUM,1,86,435,2,,,2,,,2,,
BA,BAUCHI,BA18,TORO,BA1806,JAMA'A / ZARANDA,279,1409,,,Host Community,2013,1,PL,PLATEAU,PL05,JOS NORTH,1,25,136,1,254,1273,2,,,2,,
BA,BAUCHI,BA18,TORO,BA1804,MARA / PALAMA,85,537,,,Host Community,2013,2,PL,PLATEAU,PL01,BARIKIN LADI,2,,,1,85,537,2,,,2,,
BA,BAUCHI,BA18,TORO,BA1811,RAHAMA,251,941,,,Host Community,2013,1,PL,PLATEAU,PL02,BASSA,1,251,941,2,,,2,,,2,,
BA,BAUCHI,BA18,TORO,BA1803,RIBINA,159,598,,,Host Community,2013,1,PL,PLATEAU,PL05,JOS NORTH,1,159,598,2,,,2,,,2,,
BA,BAUCHI,BA18,TORO,BA1802,TILDEN FULANI,215,2170,,,Host Community,2013,1,PL,PLATEAU,PL05,JOS NORTH,1,107,1287,1,108,883,2,,,2,,
BA,BAUCHI,BA18,TORO,BA1801,TORO / TULAI,591,2767,,,Host Community,2013,1,PL,PLATEAU,PL05,JOS NORTH,1,591,2767,2,,,2,,,2,,
BA,BAUCHI,BA18,TORO,BA1808,WONU,28,157,,,Host Community,2013,2,KD,KADUNA,KD08,KACHIA,2,,,1,28,157,2,,,2,,
BA,BAUCHI,BA18,TORO,BA1809,ZALAU / RISHI,155,806,,,Host Community,2013,1,PL,PLATEAU,PL16,SHENDAM,1,155,806,2,,,2,,,2,,
BA,BAUCHI,BA19,WARJI,BA1902,BAIMA  SOUTH/EAST,18,97,,,Host Community,2014,1,AD,ADAMAWA,AD03,GANYE,1,18,97,2,,,2,,,2,,
BA,BAUCHI,BA19,WARJI,BA1901,BAIMA NORTH / WEST,19,164,,,Host Community,2014,1,BO,BORNO,BO17,KUKAWA,1,13,102,1,6,62,2,,,2,,
BA,BAUCHI,BA19,WARJI,BA1905,GABANGA,7,29,,,Host Community,2015,1,YB,YOBE,YB03,DAMATURU,1,7,29,2,,,2,,,2,,
BA,BAUCHI,BA19,WARJI,BA1906,KATANGA,16,87,,,Host Community,2013,1,BO,BORNO,BO17,KUKAWA,1,16,87,2,,,2,,,2,,
BA,BAUCHI,BA19,WARJI,BA1907,RANGAN,4,22,,,Host Community,2014,1,BO,BORNO,BO17,KUKAWA,1,4,22,2,,,2,,,2,,
BA,BAUCHI,BA19,WARJI,BA1908,TIYIN,8,55,,,Host Community,2014,1,BO,BORNO,BO17,KUKAWA,1,8,55,2,,,2,,,2,,
BA,BAUCHI,BA19,WARJI,BA1910,TUDUN WADA WEST,12,62,,,Host Community,2014,1,YB,YOBE,YB03,DAMATURU,1,12,62,2,,,2,,,2,,
BA,BAUCHI,BA20,ZAKI,BA2009,ALANGAWARI / KAFIN / LARABAWA,64,342,,,Host Community,2014,1,BO,BORNO,BO25,NGALA,1,64,342,2,,,2,,,2,,
BA,BAUCHI,BA20,ZAKI,BA2001,BURSALI,62,308,,,Host Community,2014,1,BO,BORNO,BO25,NGALA,1,62,308,2,,,2,,,2,,
BA,BAUCHI,BA20,ZAKI,BA2006,GUMAI,7,30,,,Host Community,2014,1,BO,BORNO,BO17,KUKAWA,1,7,30,2,,,2,,,2,,
BA,BAUCHI,BA20,ZAKI,BA2002,KATAGUM,53,249,,,Host Community,2014,1,BO,BORNO,BO17,KUKAWA,1,53,249,2,,,2,,,2,,
BA,BAUCHI,BA20,ZAKI,BA2011,MAINAKO,69,407,,,Host Community,2014,1,BO,BORNO,BO11,GWOZA,1,69,407,2,,,2,,,2,,
BA,BAUCHI,BA20,ZAKI,BA2010,MAIWA,75,375,,,Host Community,2014,1,BO,BORNO,BO17,KUKAWA,1,75,375,2,,,2,,,2,,
BA,BAUCHI,BA20,ZAKI,BA2004,MAKAWA,15,58,,,Host Community,2014,1,AD,ADAMAWA,AD14,MUBI NORTH,1,15,58,2,,,2,,,2,,
BA,BAUCHI,BA20,ZAKI,BA2008,MURMUR  SOUTH,22,95,,,Host Community,2014,1,YB,YOBE,YB08,GULANI,1,22,95,2,,,2,,,2,,
BA,BAUCHI,BA20,ZAKI,BA2007,MURMUR NORTH,15,65,,,Host Community,2014,1,BO,BORNO,BO25,NGALA,1,15,65,2,,,2,,,2,,
BA,BAUCHI,BA20,ZAKI,BA2005,SAKWA,37,146,,,Host Community,2014,1,BO,BORNO,BO01,ABADAM,1,37,146,2,,,2,,,2,,
BA,BAUCHI,BA20,ZAKI,BA2003,TASHENA / GADAI,26,132,,,Host Community,2014,1,YB,YOBE,YB06,GEIDAM,1,26,132,2,,,2,,,2,,
BO,BORNO,BO02,ASKIRA / UBA,BO0201,ASKIRA EAST,29,174,,,Host Community,2015,1,BO,BORNO,BO02,ASKIRA / UBA,1,29,174,2,,,2,,,2,,
BO,BORNO,BO02,ASKIRA / UBA,BO0202,CHUL / RUMIRGO,38,228,,,Host Community,2015,1,BO,BORNO,BO02,ASKIRA / UBA,1,38,228,2,,,2,,,2,,
BO,BORNO,BO02,ASKIRA / UBA,BO0203,DILLE / HUYUM,37,222,,,Host Community,2015,1,BO,BORNO,BO02,ASKIRA / UBA,1,37,222,2,,,2,,,2,,
BO,BORNO,BO02,ASKIRA / UBA,BO0204,HUSARA / TAMPUL,78,468,,,Host Community,2015,1,BO,BORNO,BO02,ASKIRA / UBA,1,78,468,2,,,2,,,2,,
BO,BORNO,BO02,ASKIRA / UBA,BO0205,KOPA / MULTHAFU,53,318,,,Host Community,2015,1,BO,BORNO,BO02,ASKIRA / UBA,1,53,318,2,,,2,,,2,,
BO,BORNO,BO02,ASKIRA / UBA,BO0206,LASSA,177,1062,,,Host Community,2015,1,BO,BORNO,BO02,ASKIRA / UBA,1,340,2040,2,,,2,,,2,,
BO,BORNO,BO02,ASKIRA / UBA,BO0210,UBA,240,1440,,,Host Community,2015,1,BO,BORNO,BO06,CHIBOK,1,258,1548,2,,,2,,,2,,
BO,BORNO,BO02,ASKIRA / UBA,BO0211,UDA / UVU,98,588,,,Host Community,2015,1,BO,BORNO,BO02,ASKIRA / UBA,1,98,588,2,,,2,,,2,,
